epoch,train_loss,train_accuracy,train_balanced_accuracy,train_malignant_f1,val_loss,val_accuracy,val_balanced_accuracy,val_malignant_precision,val_sensitivity,val_specificity,val_malignant_f1,learning_rate,epoch_time_seconds
24,0.03157759679098688,0.997,0.9731644600065652,0.96,0.8987824665148809,0.9701492537313433,0.6944933920704845,0.5454545454545454,0.4,0.9889867841409692,0.46153846153846156,6.25e-06,40.86351013183594
25,0.01689256640363896,0.999,0.986842105263158,0.9866666666666667,1.0906614878747058,0.9786780383795309,0.6988986784140969,0.8571428571428571,0.4,0.9977973568281938,0.5454545454545454,6.25e-06,40.57207489013672
26,0.043297151312570156,0.999,0.986842105263158,0.9866666666666667,1.0282525516925525,0.9722814498933902,0.6633627019089574,0.625,0.3333333333333333,0.9933920704845814,0.43478260869565216,6.25e-06,40.572136878967285
27,0.002088424028190053,1.0,1.0,1.0,0.9280316440640435,0.9680170575692963,0.7256240822320117,0.5,0.4666666666666667,0.9845814977973568,0.4827586206896552,6.25e-06,40.674866914749146
28,0.010719893918717284,0.998,0.9863223547434075,0.9736842105263158,0.9627963573181485,0.976545842217484,0.7622613803230543,0.6666666666666666,0.5333333333333333,0.9911894273127754,0.5925925925925926,6.25e-06,40.64038825035095
29,0.07427287781033397,0.997,0.9731644600065652,0.96,1.0511534421724718,0.9658848614072495,0.6922907488986785,0.46153846153846156,0.4,0.9845814977973568,0.42857142857142855,6.25e-06,40.71725106239319
30,1.8182089039937973e-05,1.0,1.0,1.0,1.0653171117510285,0.9658848614072495,0.6600587371512482,0.45454545454545453,0.3333333333333333,0.986784140969163,0.38461538461538464,6.25e-06,40.75288796424866
31,0.07928580126418193,0.997,0.9731644600065652,0.96,0.9956274677709471,0.976545842217484,0.7300293685756241,0.7,0.4666666666666667,0.9933920704845814,0.56,6.25e-06,40.635189056396484
32,0.030501973532733165,0.997,0.9731644600065652,0.96,1.1435753433535878,0.9680170575692963,0.6611600587371512,0.5,0.3333333333333333,0.9889867841409692,0.4,3.125e-06,40.707013845443726
33,0.042915588289316166,0.994,0.9589670642302222,0.9210526315789473,1.2052588808615805,0.9658848614072495,0.6600587371512482,0.45454545454545453,0.3333333333333333,0.986784140969163,0.38461538461538464,3.125e-06,40.75714421272278
34,0.0038315972449211822,0.999,0.9994802494802495,0.987012987012987,1.150023060405319,0.9637526652452025,0.658957415565345,0.4166666666666667,0.3333333333333333,0.9845814977973568,0.37037037037037035,3.125e-06,40.63183879852295
35,0.05955331671864028,0.999,0.986842105263158,0.9866666666666667,1.2049995877468787,0.9658848614072495,0.6600587371512482,0.45454545454545453,0.3333333333333333,0.986784140969163,0.38461538461538464,3.125e-06,40.67685389518738
36,0.009899775164002278,0.998,0.9736842105263157,0.972972972972973,1.1664029558227054,0.9637526652452025,0.658957415565345,0.4166666666666667,0.3333333333333333,0.9845814977973568,0.37037037037037035,1.5625e-06,40.636980056762695
37,0.0008178384568744593,0.999,0.9994802494802495,0.987012987012987,1.1909095358008972,0.9637526652452025,0.658957415565345,0.4166666666666667,0.3333333333333333,0.9845814977973568,0.37037037037037035,1.5625e-06,40.67577290534973
38,0.0015088743919631673,1.0,1.0,1.0,1.165953239313748,0.9637526652452025,0.658957415565345,0.4166666666666667,0.3333333333333333,0.9845814977973568,0.37037037037037035,1.5625e-06,40.846107721328735
39,5.533109975080355e-05,1.0,1.0,1.0,1.2428268209733566,0.9637526652452025,0.658957415565345,0.4166666666666667,0.3333333333333333,0.9845814977973568,0.37037037037037035,1.5625e-06,40.69044899940491
40,0.01706308588117113,0.998,0.9736842105263157,0.972972972972973,1.090765474055892,0.9680170575692963,0.7256240822320117,0.5,0.4666666666666667,0.9845814977973568,0.4827586206896552,7.8125e-07,40.574156045913696
